Epoch,Stage,Train_Loss,Val_Phys_RMSE,M1_MAE,M1_RelErr(%),M2_MAE,M2_RelErr(%),M3_MAE,M3_RelErr(%),Time_Cost(s)
463,2,0.4621,3.8101e+01,2.9103e+01,0.78,8.2032e-01,58.24,1.6404e-01,3.02,0.2
464,2,0.4612,3.8100e+01,2.9103e+01,0.78,8.1898e-01,67.19,1.4681e-01,2.66,0.2
465,2,0.4565,3.8100e+01,2.9103e+01,0.78,8.2447e-01,60.65,1.6960e-01,2.45,0.2
466,2,0.4578,3.8101e+01,2.9103e+01,0.78,7.9941e-01,56.44,2.0348e-01,2.97,0.2
467,2,0.4551,3.8100e+01,2.9103e+01,0.78,7.9934e-01,61.58,1.2711e-01,2.06,0.2
468,2,0.4538,3.8100e+01,2.9103e+01,0.78,8.0664e-01,71.06,1.5390e-01,2.50,0.2
469,2,0.4510,3.8100e+01,2.9103e+01,0.78,7.9837e-01,60.77,1.4047e-01,2.16,0.2
470,2,0.4503,3.8099e+01,2.9103e+01,0.78,8.0717e-01,65.55,1.4571e-01,2.62,0.2
471,2,0.4500,3.8102e+01,2.9103e+01,0.78,8.3014e-01,62.73,1.3194e-01,2.08,0.2
472,2,0.4467,3.8101e+01,2.9103e+01,0.78,8.2425e-01,58.43,1.4840e-01,2.66,0.2
473,2,0.4435,3.8101e+01,2.9103e+01,0.78,7.9859e-01,55.55,1.4927e-01,2.37,0.2
474,2,0.4414,3.8099e+01,2.9103e+01,0.78,8.0431e-01,55.33,1.6655e-01,3.17,0.2
475,2,0.4414,3.8101e+01,2.9103e+01,0.78,8.0813e-01,77.96,1.4377e-01,2.46,0.2
476,2,0.4412,3.8100e+01,2.9103e+01,0.78,7.9132e-01,80.70,1.2977e-01,2.16,0.2
477,2,0.4381,3.8102e+01,2.9103e+01,0.78,8.1460e-01,60.43,1.8604e-01,2.72,0.2
478,2,0.4389,3.8100e+01,2.9103e+01,0.78,8.0393e-01,50.72,1.5257e-01,2.37,0.2
479,2,0.4379,3.8098e+01,2.9103e+01,0.78,8.0886e-01,53.74,1.3468e-01,2.26,0.2
480,2,0.4354,3.8100e+01,2.9103e+01,0.78,8.0039e-01,52.75,1.4472e-01,2.52,0.2
481,2,0.4339,3.8101e+01,2.9103e+01,0.78,8.3439e-01,60.64,1.3781e-01,2.24,0.2
482,2,0.4340,3.8098e+01,2.9103e+01,0.78,8.0733e-01,51.44,1.2422e-01,2.11,0.2
483,2,0.4323,3.8100e+01,2.9103e+01,0.78,8.0183e-01,53.68,1.4737e-01,2.49,0.2
484,2,0.4331,3.8100e+01,2.9103e+01,0.78,8.1242e-01,52.02,1.6508e-01,2.55,0.2
485,2,0.4301,3.8098e+01,2.9103e+01,0.78,7.9617e-01,57.23,1.3788e-01,2.18,0.2
486,2,0.4295,3.8101e+01,2.9103e+01,0.78,7.9194e-01,53.33,1.5369e-01,2.28,0.2
487,2,0.4286,3.8100e+01,2.9103e+01,0.78,7.9582e-01,53.71,1.4653e-01,2.24,0.2
488,2,0.4300,3.8100e+01,2.9103e+01,0.78,8.1452e-01,56.62,1.3958e-01,2.34,0.2
489,2,0.4295,3.8100e+01,2.9103e+01,0.78,8.0516e-01,52.08,1.2474e-01,2.13,0.2
490,2,0.4270,3.8100e+01,2.9103e+01,0.78,7.9978e-01,54.42,1.3993e-01,2.24,0.2
491,2,0.4278,3.8100e+01,2.9103e+01,0.78,8.1294e-01,56.58,1.3755e-01,2.23,0.2
492,2,0.4279,3.8100e+01,2.9103e+01,0.78,8.0392e-01,52.78,1.2881e-01,2.22,0.2
493,2,0.4264,3.8099e+01,2.9103e+01,0.78,8.0063e-01,52.02,1.3421e-01,2.22,0.2
494,2,0.4277,3.8100e+01,2.9103e+01,0.78,8.0443e-01,53.26,1.5690e-01,2.30,0.2
495,2,0.4245,3.8099e+01,2.9103e+01,0.78,8.0863e-01,53.00,1.3600e-01,2.15,0.2
496,2,0.4262,3.8100e+01,2.9103e+01,0.78,8.0577e-01,52.02,1.3018e-01,2.29,0.2
497,2,0.4247,3.8100e+01,2.9103e+01,0.78,7.9140e-01,53.09,1.4323e-01,2.52,0.2
498,2,0.4243,3.8100e+01,2.9103e+01,0.78,8.0015e-01,52.08,1.3355e-01,2.14,0.2
499,2,0.4226,3.8100e+01,2.9103e+01,0.78,8.0834e-01,54.45,1.2786e-01,2.12,0.2
500,2,0.4245,3.8099e+01,2.9103e+01,0.78,7.8850e-01,54.15,1.3180e-01,2.19,0.2
501,2,0.4221,3.8100e+01,2.9103e+01,0.78,8.0487e-01,56.44,1.3835e-01,2.20,0.2
502,2,0.4239,3.8100e+01,2.9103e+01,0.78,8.0166e-01,52.47,1.3973e-01,2.21,0.2
503,2,0.4227,3.8099e+01,2.9103e+01,0.78,7.9270e-01,51.74,1.3464e-01,2.13,0.2
504,2,0.4214,3.8100e+01,2.9103e+01,0.78,8.0327e-01,51.73,1.2950e-01,2.23,0.2
505,2,0.4230,3.8100e+01,2.9103e+01,0.78,7.8789e-01,51.48,1.3470e-01,2.09,0.2
506,2,0.4227,3.8100e+01,2.9103e+01,0.78,8.0889e-01,57.13,1.4890e-01,2.25,0.2
507,2,0.4203,3.8100e+01,2.9103e+01,0.78,8.0007e-01,52.47,1.3023e-01,2.17,0.2
508,2,0.4219,3.8099e+01,2.9103e+01,0.78,7.9139e-01,53.06,1.3092e-01,2.22,0.2
509,2,0.4217,3.8099e+01,2.9103e+01,0.78,7.9119e-01,52.32,1.2876e-01,2.10,0.2
510,2,0.4211,3.8100e+01,2.9103e+01,0.78,7.9910e-01,52.15,1.3095e-01,2.13,0.2
511,2,0.4216,3.8100e+01,2.9103e+01,0.78,7.9889e-01,51.73,1.2916e-01,2.13,0.2
512,2,0.4200,3.8100e+01,2.9103e+01,0.78,7.9927e-01,51.51,1.3718e-01,2.13,0.2
513,2,0.4211,3.8100e+01,2.9103e+01,0.78,7.9888e-01,53.29,1.3043e-01,2.15,0.2
514,2,0.4207,3.8099e+01,2.9103e+01,0.78,7.9707e-01,52.87,1.2895e-01,2.17,0.2
515,2,0.4218,3.8100e+01,2.9103e+01,0.78,7.9467e-01,51.40,1.3862e-01,2.19,0.2
516,2,0.4217,3.8100e+01,2.9103e+01,0.78,7.9653e-01,51.70,1.3401e-01,2.28,0.2
517,2,0.4204,3.8100e+01,2.9103e+01,0.78,7.9150e-01,52.12,1.3683e-01,2.24,0.2
518,2,0.4197,3.8100e+01,2.9103e+01,0.78,7.9761e-01,51.94,1.3232e-01,2.17,0.2
519,2,0.4205,3.8100e+01,2.9103e+01,0.78,8.0080e-01,52.00,1.3270e-01,2.16,0.2
520,2,0.4208,3.8100e+01,2.9103e+01,0.78,7.9928e-01,51.99,1.3500e-01,2.17,0.2
521,2,0.4194,3.8100e+01,2.9103e+01,0.78,7.9923e-01,52.03,1.3475e-01,2.22,0.2
522,2,0.4211,3.8100e+01,2.9103e+01,0.78,7.9610e-01,52.34,1.3269e-01,2.16,0.2
523,2,0.4217,3.8100e+01,2.9103e+01,0.78,7.9457e-01,52.22,1.3434e-01,2.10,0.2
524,2,0.4205,3.8100e+01,2.9103e+01,0.78,7.9609e-01,51.95,1.3273e-01,2.14,0.2
525,2,0.4201,3.8100e+01,2.9103e+01,0.78,7.9909e-01,51.76,1.3167e-01,2.22,0.2
526,2,0.4206,3.8100e+01,2.9103e+01,0.78,7.9780e-01,52.33,1.3390e-01,2.25,0.2
527,2,0.4170,3.8100e+01,2.9103e+01,0.78,7.9501e-01,51.86,1.3556e-01,2.24,0.2
528,2,0.4182,3.8100e+01,2.9103e+01,0.78,7.9586e-01,51.77,1.4090e-01,2.23,0.2
529,2,0.4199,3.8100e+01,2.9103e+01,0.78,7.9624e-01,51.59,1.3403e-01,2.20,0.2
530,2,0.4192,3.8100e+01,2.9103e+01,0.78,7.9880e-01,51.42,1.3177e-01,2.10,0.2
531,2,0.4206,3.8100e+01,2.9103e+01,0.78,7.9960e-01,51.68,1.3258e-01,2.11,0.2
532,2,0.4186,3.8100e+01,2.9103e+01,0.78,7.9915e-01,51.82,1.3258e-01,2.14,0.2
533,2,0.4192,3.8100e+01,2.9103e+01,0.78,7.9803e-01,51.74,1.3360e-01,2.17,0.2
534,2,0.4190,3.8100e+01,2.9103e+01,0.78,7.9864e-01,51.93,1.3361e-01,2.21,0.2
535,2,0.4211,3.8100e+01,2.9103e+01,0.78,7.9670e-01,51.98,1.3450e-01,2.18,0.2
536,2,0.4174,3.8100e+01,2.9103e+01,0.78,7.9717e-01,51.86,1.3531e-01,2.15,0.2
537,2,0.4198,3.8100e+01,2.9103e+01,0.78,7.9838e-01,51.76,1.3307e-01,2.15,0.2
538,2,0.4194,3.8100e+01,2.9103e+01,0.78,8.0023e-01,52.66,1.3318e-01,2.16,0.2
539,2,0.4197,3.8100e+01,2.9103e+01,0.78,7.9930e-01,52.90,1.3082e-01,2.14,0.2
540,2,0.4181,3.8100e+01,2.9103e+01,0.78,7.9948e-01,52.38,1.3127e-01,2.11,0.2
541,2,0.4176,3.8100e+01,2.9103e+01,0.78,8.0152e-01,52.30,1.3343e-01,2.11,0.2
542,2,0.4205,3.8100e+01,2.9103e+01,0.78,8.0253e-01,52.04,1.3015e-01,2.13,0.2
543,2,0.4190,3.8100e+01,2.9103e+01,0.78,8.0250e-01,52.13,1.3045e-01,2.13,0.2
544,2,0.4178,3.8100e+01,2.9103e+01,0.78,8.0059e-01,52.03,1.3017e-01,2.11,0.2
545,2,0.4189,3.8100e+01,2.9103e+01,0.78,7.9916e-01,51.72,1.2991e-01,2.11,0.2
546,2,0.4180,3.8099e+01,2.9103e+01,0.78,7.9793e-01,51.77,1.3020e-01,2.10,0.2
547,2,0.4187,3.8100e+01,2.9103e+01,0.78,7.9746e-01,51.89,1.3331e-01,2.10,0.2
548,2,0.4191,3.8100e+01,2.9103e+01,0.78,7.9766e-01,51.76,1.3159e-01,2.11,0.2
549,2,0.4185,3.8100e+01,2.9103e+01,0.78,7.9799e-01,51.78,1.3173e-01,2.15,0.2
550,2,0.4199,3.8100e+01,2.9103e+01,0.78,7.9801e-01,51.83,1.3149e-01,2.17,0.2
551,2,0.4197,3.8100e+01,2.9103e+01,0.78,7.9831e-01,51.86,1.3148e-01,2.18,0.2
552,2,0.4194,3.8100e+01,2.9103e+01,0.78,7.9951e-01,51.84,1.3331e-01,2.18,0.2
553,2,0.4166,3.8100e+01,2.9103e+01,0.78,7.9997e-01,51.90,1.3390e-01,2.16,0.2
554,2,0.4200,3.8100e+01,2.9103e+01,0.78,7.9986e-01,51.86,1.3390e-01,2.16,0.2
555,2,0.4180,3.8100e+01,2.9103e+01,0.78,7.9946e-01,51.86,1.3374e-01,2.15,0.2
556,2,0.4195,3.8100e+01,2.9103e+01,0.78,7.9897e-01,51.82,1.3236e-01,2.15,0.2
557,2,0.4188,3.8100e+01,2.9103e+01,0.78,7.9907e-01,51.88,1.3212e-01,2.14,0.2
558,2,0.4203,3.8100e+01,2.9103e+01,0.78,7.9905e-01,51.91,1.3202e-01,2.13,0.2
559,2,0.4195,3.8100e+01,2.9103e+01,0.78,7.9887e-01,51.78,1.3305e-01,2.13,0.2
560,2,0.4184,3.8100e+01,2.9103e+01,0.78,7.9879e-01,51.80,1.3351e-01,2.13,0.2
561,2,0.4186,3.8100e+01,2.9103e+01,0.78,7.9851e-01,51.77,1.3350e-01,2.13,0.2
562,2,0.4181,3.8100e+01,2.9103e+01,0.78,7.9888e-01,51.75,1.3408e-01,2.12,0.2
563,2,0.4181,3.8100e+01,2.9103e+01,0.78,7.9856e-01,51.90,1.3286e-01,2.12,0.2
564,2,0.4187,3.8100e+01,2.9103e+01,0.78,7.9829e-01,51.81,1.3275e-01,2.12,0.2
565,2,0.4176,3.8100e+01,2.9103e+01,0.78,7.9767e-01,51.84,1.3285e-01,2.12,0.2
566,2,0.4172,3.8100e+01,2.9103e+01,0.78,7.9749e-01,51.82,1.3274e-01,2.12,0.2
567,2,0.4191,3.8100e+01,2.9103e+01,0.78,7.9769e-01,51.79,1.3256e-01,2.13,0.2
568,2,0.4183,3.8100e+01,2.9103e+01,0.78,7.9793e-01,51.79,1.3256e-01,2.13,0.2
569,2,0.4180,3.8100e+01,2.9103e+01,0.78,7.9836e-01,51.86,1.3286e-01,2.14,0.2
570,2,0.4181,3.8100e+01,2.9103e+01,0.78,7.9841e-01,51.87,1.3317e-01,2.14,0.2
571,2,0.4182,3.8100e+01,2.9103e+01,0.78,7.9830e-01,51.83,1.3308e-01,2.14,0.2
572,2,0.4186,3.8100e+01,2.9103e+01,0.78,7.9848e-01,51.80,1.3317e-01,2.14,0.2
573,2,0.4179,3.8100e+01,2.9103e+01,0.78,7.9865e-01,51.81,1.3328e-01,2.15,0.2
574,2,0.4196,3.8100e+01,2.9103e+01,0.78,7.9850e-01,51.77,1.3343e-01,2.16,0.2
575,2,0.4180,3.8100e+01,2.9103e+01,0.78,7.9843e-01,51.77,1.3354e-01,2.16,0.2
576,2,0.4200,3.8100e+01,2.9103e+01,0.78,7.9845e-01,51.76,1.3377e-01,2.16,0.2
577,2,0.4193,3.8100e+01,2.9103e+01,0.78,7.9832e-01,51.81,1.3403e-01,2.16,0.2
578,2,0.4185,3.8100e+01,2.9103e+01,0.78,7.9823e-01,51.82,1.3411e-01,2.16,0.2
579,2,0.4174,3.8100e+01,2.9103e+01,0.78,7.9821e-01,51.82,1.3419e-01,2.16,0.2
580,2,0.4190,3.8100e+01,2.9103e+01,0.78,7.9823e-01,51.80,1.3409e-01,2.17,0.2
581,2,0.4183,3.8100e+01,2.9103e+01,0.78,7.9824e-01,51.89,1.3388e-01,2.17,0.2
582,2,0.4198,3.8100e+01,2.9103e+01,0.78,7.9815e-01,51.84,1.3345e-01,2.17,0.2
583,2,0.4180,3.8100e+01,2.9103e+01,0.78,7.9816e-01,51.80,1.3325e-01,2.18,0.2
584,2,0.4177,3.8100e+01,2.9103e+01,0.78,7.9823e-01,51.85,1.3326e-01,2.17,0.2
585,2,0.4177,3.8100e+01,2.9103e+01,0.78,7.9832e-01,51.84,1.3320e-01,2.18,0.2
586,2,0.4204,3.8100e+01,2.9103e+01,0.78,7.9833e-01,51.83,1.3313e-01,2.18,0.2
587,2,0.4184,3.8100e+01,2.9103e+01,0.78,7.9827e-01,51.82,1.3312e-01,2.18,0.2
588,2,0.4186,3.8100e+01,2.9103e+01,0.78,7.9819e-01,51.83,1.3317e-01,2.18,0.2
589,2,0.4206,3.8100e+01,2.9103e+01,0.78,7.9820e-01,51.89,1.3317e-01,2.17,0.2
590,2,0.4192,3.8100e+01,2.9103e+01,0.78,7.9809e-01,51.80,1.3323e-01,2.17,0.2
591,2,0.4181,3.8100e+01,2.9103e+01,0.78,7.9798e-01,51.80,1.3324e-01,2.17,0.2
592,2,0.4195,3.8100e+01,2.9103e+01,0.78,7.9786e-01,51.82,1.3325e-01,2.17,0.2
593,2,0.4185,3.8100e+01,2.9103e+01,0.78,7.9779e-01,51.84,1.3328e-01,2.17,0.2
594,2,0.4185,3.8100e+01,2.9103e+01,0.78,7.9781e-01,51.80,1.3336e-01,2.17,0.2
595,2,0.4185,3.8100e+01,2.9103e+01,0.78,7.9801e-01,51.84,1.3354e-01,2.17,0.2
596,2,0.4189,3.8100e+01,2.9103e+01,0.78,7.9804e-01,51.84,1.3365e-01,2.17,0.2
597,2,0.4190,3.8100e+01,2.9103e+01,0.78,7.9802e-01,51.85,1.3366e-01,2.17,0.2
598,2,0.4189,3.8100e+01,2.9103e+01,0.78,7.9802e-01,51.87,1.3366e-01,2.17,0.2
599,2,0.4180,3.8100e+01,2.9103e+01,0.78,7.9802e-01,51.82,1.3369e-01,2.17,0.2
600,2,0.4187,3.8100e+01,2.9103e+01,0.78,7.9798e-01,51.84,1.3369e-01,2.17,0.2
601,2,0.4163,3.8100e+01,2.9103e+01,0.78,7.9797e-01,51.83,1.3371e-01,2.17,0.2
602,2,0.4189,3.8100e+01,2.9103e+01,0.78,7.9798e-01,51.85,1.3374e-01,2.17,0.2
603,2,0.4190,3.8100e+01,2.9103e+01,0.78,7.9797e-01,51.86,1.3378e-01,2.17,0.2
604,2,0.4190,3.8100e+01,2.9103e+01,0.78,7.9799e-01,51.87,1.3387e-01,2.17,0.2
605,2,0.4182,3.8100e+01,2.9103e+01,0.78,7.9799e-01,51.85,1.3393e-01,2.17,0.2
606,2,0.4197,3.8100e+01,2.9103e+01,0.78,7.9795e-01,51.86,1.3391e-01,2.17,0.2
607,2,0.4195,3.8100e+01,2.9103e+01,0.78,7.9790e-01,51.85,1.3391e-01,2.17,0.2
608,2,0.4186,3.8100e+01,2.9103e+01,0.78,7.9788e-01,51.88,1.3390e-01,2.17,0.2
609,2,0.4172,3.8100e+01,2.9103e+01,0.78,7.9787e-01,51.86,1.3389e-01,2.17,0.2
610,2,0.4178,3.8100e+01,2.9103e+01,0.78,7.9786e-01,51.85,1.3388e-01,2.17,0.2
611,2,0.4192,3.8100e+01,2.9103e+01,0.78,7.9787e-01,51.86,1.3385e-01,2.17,0.2
612,2,0.4184,3.8100e+01,2.9103e+01,0.78,7.9788e-01,51.87,1.3381e-01,2.17,0.2
613,2,0.4180,3.8100e+01,2.9103e+01,0.78,7.9790e-01,51.89,1.3379e-01,2.17,0.2
614,2,0.4176,3.8100e+01,2.9103e+01,0.78,7.9790e-01,51.88,1.3379e-01,2.17,0.2
615,2,0.4177,3.8100e+01,2.9103e+01,0.78,7.9790e-01,51.80,1.3378e-01,2.17,0.2
616,2,0.4168,3.8100e+01,2.9103e+01,0.78,7.9789e-01,51.81,1.3377e-01,2.17,0.2
617,2,0.4192,3.8100e+01,2.9103e+01,0.78,7.9786e-01,51.88,1.3377e-01,2.17,0.2
618,2,0.4184,3.8100e+01,2.9103e+01,0.78,7.9782e-01,51.87,1.3376e-01,2.17,0.2
619,2,0.4169,3.8100e+01,2.9103e+01,0.78,7.9780e-01,51.85,1.3375e-01,2.17,0.2
620,2,0.4193,3.8100e+01,2.9103e+01,0.78,7.9775e-01,51.88,1.3372e-01,2.17,0.2
621,2,0.4177,3.8100e+01,2.9103e+01,0.78,7.9776e-01,51.86,1.3371e-01,2.17,0.2
622,2,0.4176,3.8100e+01,2.9103e+01,0.78,7.9774e-01,51.86,1.3370e-01,2.17,0.2
623,2,0.4191,3.8100e+01,2.9103e+01,0.78,7.9771e-01,51.88,1.3370e-01,2.17,0.2
624,2,0.4182,3.8100e+01,2.9103e+01,0.78,7.9769e-01,51.83,1.3370e-01,2.17,0.2
625,2,0.4190,3.8100e+01,2.9103e+01,0.78,7.9767e-01,51.84,1.3371e-01,2.17,0.2
626,2,0.4197,3.8100e+01,2.9103e+01,0.78,7.9770e-01,51.87,1.3373e-01,2.17,0.2
627,2,0.4198,3.8100e+01,2.9103e+01,0.78,7.9769e-01,51.84,1.3374e-01,2.17,0.2
628,2,0.4175,3.8100e+01,2.9103e+01,0.78,7.9771e-01,51.84,1.3374e-01,2.17,0.2
629,2,0.4183,3.8100e+01,2.9103e+01,0.78,7.9771e-01,51.86,1.3372e-01,2.17,0.2
630,2,0.4187,3.8100e+01,2.9103e+01,0.78,7.9771e-01,51.86,1.3371e-01,2.17,0.2
631,2,0.4184,3.8100e+01,2.9103e+01,0.78,7.9768e-01,51.85,1.3368e-01,2.17,0.2
632,2,0.4195,3.8100e+01,2.9103e+01,0.78,7.9766e-01,51.83,1.3366e-01,2.17,0.2
633,2,0.4184,3.8100e+01,2.9103e+01,0.78,7.9763e-01,51.81,1.3365e-01,2.17,0.2
634,2,0.4198,3.8100e+01,2.9103e+01,0.78,7.9763e-01,51.84,1.3366e-01,2.17,0.2
635,2,0.4189,3.8100e+01,2.9103e+01,0.78,7.9764e-01,51.86,1.3365e-01,2.17,0.2
636,2,0.4178,3.8100e+01,2.9103e+01,0.78,7.9763e-01,51.87,1.3364e-01,2.17,0.2
637,2,0.4190,3.8100e+01,2.9103e+01,0.78,7.9763e-01,51.84,1.3365e-01,2.17,0.2
638,2,0.4178,3.8100e+01,2.9103e+01,0.78,7.9764e-01,51.86,1.3365e-01,2.17,0.2
639,2,0.4191,3.8100e+01,2.9103e+01,0.78,7.9766e-01,51.85,1.3364e-01,2.17,0.2
640,2,0.4174,3.8100e+01,2.9103e+01,0.78,7.9764e-01,51.85,1.3363e-01,2.17,0.2
641,2,0.4199,3.8100e+01,2.9103e+01,0.78,7.9766e-01,51.88,1.3363e-01,2.17,0.2
642,2,0.4178,3.8100e+01,2.9103e+01,0.78,7.9762e-01,51.89,1.3364e-01,2.17,0.2
643,2,0.4172,3.8100e+01,2.9103e+01,0.78,7.9762e-01,51.89,1.3367e-01,2.17,0.2
644,2,0.4190,3.8100e+01,2.9103e+01,0.78,7.9766e-01,51.87,1.3372e-01,2.17,0.2
645,2,0.4176,3.8100e+01,2.9103e+01,0.78,7.9767e-01,51.87,1.3377e-01,2.17,0.2
646,2,0.4174,3.8100e+01,2.9103e+01,0.78,7.9768e-01,51.89,1.3380e-01,2.17,0.2
647,2,0.4178,3.8100e+01,2.9103e+01,0.78,7.9768e-01,51.89,1.3380e-01,2.17,0.2
648,2,0.4172,3.8100e+01,2.9103e+01,0.78,7.9769e-01,51.88,1.3378e-01,2.17,0.2
649,2,0.4192,3.8100e+01,2.9103e+01,0.78,7.9768e-01,51.86,1.3378e-01,2.17,0.2
650,2,0.4186,3.8100e+01,2.9103e+01,0.78,7.9766e-01,51.87,1.3379e-01,2.17,0.2
651,2,0.4164,3.8100e+01,2.9103e+01,0.78,7.9760e-01,51.90,1.3379e-01,2.17,0.2
652,2,0.4175,3.8100e+01,2.9103e+01,0.78,7.9759e-01,51.85,1.3377e-01,2.17,0.2
653,2,0.4185,3.8100e+01,2.9103e+01,0.78,7.9762e-01,51.89,1.3373e-01,2.17,0.2
654,2,0.4165,3.8100e+01,2.9103e+01,0.78,7.9756e-01,51.89,1.3370e-01,2.17,0.2
655,2,0.4193,3.8100e+01,2.9103e+01,0.78,7.9752e-01,51.89,1.3366e-01,2.17,0.2
656,2,0.4175,3.8100e+01,2.9103e+01,0.78,7.9747e-01,51.90,1.3365e-01,2.17,0.2
657,2,0.4182,3.8100e+01,2.9103e+01,0.78,7.9746e-01,51.91,1.3365e-01,2.17,0.2
658,2,0.4184,3.8100e+01,2.9103e+01,0.78,7.9747e-01,51.90,1.3364e-01,2.17,0.2
659,2,0.4182,3.8100e+01,2.9103e+01,0.78,7.9742e-01,51.91,1.3359e-01,2.17,0.2
660,2,0.4200,3.8100e+01,2.9103e+01,0.78,7.9740e-01,51.93,1.3355e-01,2.17,0.2
661,2,0.4181,3.8100e+01,2.9103e+01,0.78,7.9738e-01,51.90,1.3351e-01,2.17,0.2
662,2,0.4194,3.8100e+01,2.9103e+01,0.78,7.9737e-01,51.92,1.3350e-01,2.17,0.2
663,2,0.4188,3.8100e+01,2.9103e+01,0.78,7.9736e-01,51.92,1.3351e-01,2.17,0.2
664,2,0.4176,3.8100e+01,2.9103e+01,0.78,7.9737e-01,51.92,1.3353e-01,2.17,0.2
665,2,0.4191,3.8100e+01,2.9103e+01,0.78,7.9738e-01,51.91,1.3355e-01,2.17,0.2
666,2,0.4180,3.8100e+01,2.9103e+01,0.78,7.9735e-01,51.92,1.3356e-01,2.17,0.2
667,2,0.4176,3.8100e+01,2.9103e+01,0.78,7.9735e-01,51.92,1.3357e-01,2.17,0.2
668,2,0.4178,3.8100e+01,2.9103e+01,0.78,7.9735e-01,51.90,1.3356e-01,2.17,0.2
669,2,0.4171,3.8100e+01,2.9103e+01,0.78,7.9736e-01,51.90,1.3356e-01,2.17,0.2
670,2,0.4188,3.8100e+01,2.9103e+01,0.78,7.9736e-01,51.92,1.3355e-01,2.17,0.2
671,2,0.4180,3.8100e+01,2.9103e+01,0.78,7.9738e-01,51.91,1.3359e-01,2.17,0.2
672,2,0.4190,3.8100e+01,2.9103e+01,0.78,7.9741e-01,51.92,1.3360e-01,2.17,0.2
673,2,0.4192,3.8100e+01,2.9103e+01,0.78,7.9742e-01,51.94,1.3360e-01,2.17,0.2
674,2,0.4182,3.8100e+01,2.9103e+01,0.78,7.9746e-01,51.89,1.3363e-01,2.17,0.2
675,2,0.4187,3.8100e+01,2.9103e+01,0.78,7.9749e-01,51.91,1.3362e-01,2.17,0.2
676,2,0.4202,3.8100e+01,2.9103e+01,0.78,7.9748e-01,51.92,1.3359e-01,2.17,0.2
677,2,0.4197,3.8100e+01,2.9103e+01,0.78,7.9746e-01,51.91,1.3360e-01,2.17,0.2
678,2,0.4177,3.8100e+01,2.9103e+01,0.78,7.9742e-01,51.93,1.3359e-01,2.17,0.2
679,2,0.4178,3.8100e+01,2.9103e+01,0.78,7.9740e-01,51.93,1.3357e-01,2.17,0.2
680,2,0.4188,3.8100e+01,2.9103e+01,0.78,7.9734e-01,51.90,1.3355e-01,2.17,0.2
681,2,0.4187,3.8100e+01,2.9103e+01,0.78,7.9729e-01,51.93,1.3354e-01,2.17,0.2
682,2,0.4184,3.8100e+01,2.9103e+01,0.78,7.9732e-01,51.93,1.3354e-01,2.17,0.2
683,2,0.4181,3.8100e+01,2.9103e+01,0.78,7.9726e-01,51.92,1.3355e-01,2.17,0.2
684,2,0.4193,3.8100e+01,2.9103e+01,0.78,7.9723e-01,51.92,1.3356e-01,2.17,0.2
685,2,0.4191,3.8100e+01,2.9103e+01,0.78,7.9714e-01,51.88,1.3356e-01,2.17,0.2
686,2,0.4181,3.8100e+01,2.9103e+01,0.78,7.9709e-01,51.90,1.3358e-01,2.17,0.2
687,2,0.4165,3.8100e+01,2.9103e+01,0.78,7.9708e-01,51.88,1.3359e-01,2.17,0.2
688,2,0.4195,3.8100e+01,2.9103e+01,0.78,7.9709e-01,51.84,1.3360e-01,2.17,0.2
689,2,0.4187,3.8100e+01,2.9103e+01,0.78,7.9709e-01,51.91,1.3357e-01,2.17,0.2
690,2,0.4178,3.8100e+01,2.9103e+01,0.78,7.9712e-01,51.93,1.3359e-01,2.17,0.2
691,2,0.4185,3.8100e+01,2.9103e+01,0.78,7.9713e-01,51.91,1.3362e-01,2.17,0.2
692,2,0.4178,3.8100e+01,2.9103e+01,0.78,7.9714e-01,51.91,1.3362e-01,2.17,0.2
693,2,0.4169,3.8100e+01,2.9103e+01,0.78,7.9710e-01,51.90,1.3360e-01,2.17,0.2
694,2,0.4173,3.8100e+01,2.9103e+01,0.78,7.9709e-01,51.94,1.3359e-01,2.17,0.2
695,2,0.4186,3.8100e+01,2.9103e+01,0.78,7.9705e-01,51.91,1.3359e-01,2.17,0.2
696,2,0.4172,3.8100e+01,2.9103e+01,0.78,7.9698e-01,51.94,1.3358e-01,2.17,0.2
697,2,0.4193,3.8100e+01,2.9103e+01,0.78,7.9697e-01,51.90,1.3356e-01,2.17,0.2
698,2,0.4159,3.8100e+01,2.9103e+01,0.78,7.9697e-01,51.90,1.3352e-01,2.17,0.2
699,2,0.4183,3.8100e+01,2.9103e+01,0.78,7.9700e-01,51.94,1.3350e-01,2.17,0.2
700,2,0.4185,3.8100e+01,2.9103e+01,0.78,7.9703e-01,51.93,1.3344e-01,2.17,0.2
701,2,0.4188,3.8100e+01,2.9103e+01,0.78,7.9695e-01,51.85,1.3345e-01,2.17,0.2
702,2,0.4195,3.8100e+01,2.9103e+01,0.78,7.9686e-01,51.84,1.3341e-01,2.17,0.2
703,2,0.4192,3.8100e+01,2.9103e+01,0.78,7.9687e-01,51.87,1.3344e-01,2.17,0.2
704,2,0.4195,3.8100e+01,2.9103e+01,0.78,7.9684e-01,51.86,1.3343e-01,2.17,0.2
705,2,0.4174,3.8100e+01,2.9103e+01,0.78,7.9678e-01,51.86,1.3342e-01,2.17,0.2
706,2,0.4183,3.8100e+01,2.9103e+01,0.78,7.9676e-01,51.86,1.3343e-01,2.17,0.2
