Epoch,Stage,Train_Loss,Val_Phys_RMSE,M1_MAE,M1_RelErr(%),M2_MAE,M2_RelErr(%),M3_MAE,M3_RelErr(%),Time_Cost(s)
477,2,0.2692,5.3539e+01,5.0884e+01,1.80,8.2225e-01,37.70,2.1385e-01,2.99,0.2
478,2,0.2682,5.3539e+01,5.0884e+01,1.80,8.2190e-01,37.67,2.1385e-01,2.99,0.2
479,2,0.2690,5.3539e+01,5.0884e+01,1.80,8.2200e-01,37.54,2.1404e-01,3.00,0.2
480,2,0.2681,5.3539e+01,5.0884e+01,1.80,8.2164e-01,36.91,2.1417e-01,3.00,0.2
481,2,0.2684,5.3539e+01,5.0884e+01,1.80,8.2154e-01,37.23,2.1422e-01,3.00,0.2
482,2,0.2681,5.3539e+01,5.0884e+01,1.80,8.2178e-01,37.48,2.1431e-01,3.00,0.2
483,2,0.2683,5.3539e+01,5.0884e+01,1.80,8.2237e-01,37.88,2.1422e-01,3.00,0.2
484,2,0.2687,5.3539e+01,5.0884e+01,1.80,8.2267e-01,38.07,2.1401e-01,3.00,0.2
485,2,0.2681,5.3539e+01,5.0884e+01,1.80,8.2277e-01,37.86,2.1407e-01,3.00,0.2
486,2,0.2681,5.3539e+01,5.0884e+01,1.80,8.2319e-01,37.79,2.1417e-01,3.00,0.2
487,2,0.2683,5.3539e+01,5.0884e+01,1.80,8.2271e-01,37.71,2.1382e-01,2.99,0.2
488,2,0.2688,5.3539e+01,5.0884e+01,1.80,8.2263e-01,37.89,2.1397e-01,2.99,0.2
489,2,0.2689,5.3539e+01,5.0884e+01,1.80,8.2218e-01,37.82,2.1386e-01,2.99,0.2
490,2,0.2683,5.3539e+01,5.0884e+01,1.80,8.2241e-01,38.23,2.1343e-01,2.98,0.2
491,2,0.2681,5.3539e+01,5.0884e+01,1.80,8.2222e-01,38.29,2.1298e-01,2.97,0.2
492,2,0.2686,5.3539e+01,5.0884e+01,1.80,8.2200e-01,37.97,2.1296e-01,2.97,0.2
493,2,0.2685,5.3539e+01,5.0884e+01,1.80,8.2164e-01,37.54,2.1271e-01,2.97,0.2
494,2,0.2686,5.3539e+01,5.0884e+01,1.80,8.2158e-01,37.39,2.1289e-01,2.97,0.2
495,2,0.2684,5.3539e+01,5.0884e+01,1.80,8.2158e-01,37.36,2.1323e-01,2.98,0.2
496,2,0.2684,5.3539e+01,5.0884e+01,1.80,8.2177e-01,37.42,2.1336e-01,2.98,0.2
497,2,0.2678,5.3539e+01,5.0884e+01,1.80,8.2188e-01,37.53,2.1337e-01,2.98,0.2
498,2,0.2682,5.3539e+01,5.0884e+01,1.80,8.2197e-01,37.53,2.1330e-01,2.98,0.2
499,2,0.2683,5.3539e+01,5.0884e+01,1.80,8.2196e-01,37.44,2.1318e-01,2.98,0.2
500,2,0.2687,5.3539e+01,5.0884e+01,1.80,8.2202e-01,37.45,2.1325e-01,2.98,0.2
501,2,0.2684,5.3539e+01,5.0884e+01,1.80,8.2221e-01,37.57,2.1342e-01,2.98,0.2
502,2,0.2690,5.3539e+01,5.0884e+01,1.80,8.2257e-01,37.80,2.1373e-01,2.99,0.2
503,2,0.2689,5.3539e+01,5.0884e+01,1.80,8.2237e-01,37.85,2.1379e-01,2.99,0.2
504,2,0.2677,5.3539e+01,5.0884e+01,1.80,8.2235e-01,37.84,2.1370e-01,2.99,0.2
505,2,0.2678,5.3539e+01,5.0884e+01,1.80,8.2256e-01,37.87,2.1375e-01,2.99,0.2
506,2,0.2680,5.3539e+01,5.0884e+01,1.80,8.2255e-01,37.83,2.1373e-01,2.99,0.2
507,2,0.2683,5.3539e+01,5.0884e+01,1.80,8.2251e-01,37.67,2.1369e-01,2.99,0.2
508,2,0.2688,5.3539e+01,5.0884e+01,1.80,8.2259e-01,37.66,2.1374e-01,2.99,0.2
509,2,0.2697,5.3539e+01,5.0884e+01,1.80,8.2267e-01,37.77,2.1378e-01,2.99,0.2
510,2,0.2696,5.3539e+01,5.0884e+01,1.80,8.2270e-01,37.73,2.1383e-01,2.99,0.2
511,2,0.2688,5.3539e+01,5.0884e+01,1.80,8.2270e-01,37.77,2.1384e-01,2.99,0.2
512,2,0.2679,5.3539e+01,5.0884e+01,1.80,8.2275e-01,37.73,2.1376e-01,2.99,0.2
513,2,0.2686,5.3539e+01,5.0884e+01,1.80,8.2268e-01,37.77,2.1382e-01,2.99,0.2
514,2,0.2692,5.3539e+01,5.0884e+01,1.80,8.2274e-01,37.98,2.1389e-01,2.99,0.2
515,2,0.2685,5.3539e+01,5.0884e+01,1.80,8.2273e-01,37.97,2.1393e-01,2.99,0.2
516,2,0.2688,5.3539e+01,5.0884e+01,1.80,8.2274e-01,37.96,2.1392e-01,2.99,0.2
517,2,0.2686,5.3539e+01,5.0884e+01,1.80,8.2273e-01,37.96,2.1389e-01,2.99,0.2
518,2,0.2686,5.3539e+01,5.0884e+01,1.80,8.2265e-01,37.94,2.1379e-01,2.99,0.2
519,2,0.2680,5.3539e+01,5.0884e+01,1.80,8.2269e-01,38.03,2.1368e-01,2.99,0.2
520,2,0.2679,5.3539e+01,5.0884e+01,1.80,8.2266e-01,38.03,2.1362e-01,2.99,0.2
521,2,0.2683,5.3539e+01,5.0884e+01,1.80,8.2255e-01,38.00,2.1362e-01,2.99,0.2
522,2,0.2688,5.3539e+01,5.0884e+01,1.80,8.2255e-01,38.06,2.1360e-01,2.99,0.2
523,2,0.2692,5.3539e+01,5.0884e+01,1.80,8.2256e-01,37.99,2.1364e-01,2.99,0.2
524,2,0.2684,5.3539e+01,5.0884e+01,1.80,8.2255e-01,37.98,2.1364e-01,2.99,0.2
525,2,0.2681,5.3539e+01,5.0884e+01,1.80,8.2265e-01,38.00,2.1366e-01,2.99,0.2
526,2,0.2686,5.3539e+01,5.0884e+01,1.80,8.2266e-01,38.00,2.1365e-01,2.99,0.2
527,2,0.2685,5.3539e+01,5.0884e+01,1.80,8.2267e-01,37.99,2.1365e-01,2.99,0.2
528,2,0.2682,5.3539e+01,5.0884e+01,1.80,8.2262e-01,37.97,2.1364e-01,2.99,0.2
529,2,0.2685,5.3539e+01,5.0884e+01,1.80,8.2259e-01,38.00,2.1361e-01,2.99,0.2
530,2,0.2687,5.3539e+01,5.0884e+01,1.80,8.2256e-01,37.99,2.1358e-01,2.99,0.2
531,2,0.2686,5.3539e+01,5.0884e+01,1.80,8.2251e-01,37.99,2.1355e-01,2.98,0.2
532,2,0.2690,5.3539e+01,5.0884e+01,1.80,8.2250e-01,38.04,2.1351e-01,2.98,0.2
533,2,0.2679,5.3539e+01,5.0884e+01,1.80,8.2254e-01,38.06,2.1346e-01,2.98,0.2
534,2,0.2684,5.3539e+01,5.0884e+01,1.80,8.2253e-01,38.04,2.1353e-01,2.98,0.2
535,2,0.2685,5.3539e+01,5.0884e+01,1.80,8.2250e-01,38.01,2.1357e-01,2.99,0.2
536,2,0.2680,5.3539e+01,5.0884e+01,1.80,8.2244e-01,37.93,2.1352e-01,2.98,0.2
537,2,0.2686,5.3539e+01,5.0884e+01,1.80,8.2241e-01,37.88,2.1354e-01,2.98,0.2
538,2,0.2678,5.3539e+01,5.0884e+01,1.80,8.2239e-01,37.85,2.1355e-01,2.98,0.2
539,2,0.2672,5.3539e+01,5.0884e+01,1.80,8.2243e-01,37.94,2.1359e-01,2.99,0.2
540,2,0.2689,5.3539e+01,5.0884e+01,1.80,8.2244e-01,37.95,2.1361e-01,2.99,0.2
541,2,0.2672,5.3539e+01,5.0884e+01,1.80,8.2237e-01,37.90,2.1355e-01,2.98,0.2
542,2,0.2684,5.3539e+01,5.0884e+01,1.80,8.2230e-01,37.83,2.1363e-01,2.99,0.2
543,2,0.2681,5.3539e+01,5.0884e+01,1.80,8.2240e-01,37.85,2.1371e-01,2.99,0.2
544,2,0.2691,5.3539e+01,5.0884e+01,1.80,8.2248e-01,37.89,2.1372e-01,2.99,0.2
545,2,0.2680,5.3539e+01,5.0884e+01,1.80,8.2249e-01,37.94,2.1375e-01,2.99,0.2
546,2,0.2685,5.3539e+01,5.0884e+01,1.80,8.2249e-01,37.88,2.1377e-01,2.99,0.2
547,2,0.2690,5.3539e+01,5.0884e+01,1.80,8.2246e-01,37.82,2.1385e-01,2.99,0.2
548,2,0.2691,5.3539e+01,5.0884e+01,1.80,8.2255e-01,37.87,2.1387e-01,2.99,0.2
549,2,0.2686,5.3539e+01,5.0884e+01,1.80,8.2257e-01,37.89,2.1387e-01,2.99,0.2
550,2,0.2683,5.3539e+01,5.0884e+01,1.80,8.2259e-01,37.94,2.1385e-01,2.99,0.2
551,2,0.2679,5.3539e+01,5.0884e+01,1.80,8.2256e-01,37.97,2.1378e-01,2.99,0.2
552,2,0.2679,5.3539e+01,5.0884e+01,1.80,8.2256e-01,37.89,2.1374e-01,2.99,0.2
553,2,0.2683,5.3539e+01,5.0884e+01,1.80,8.2261e-01,37.99,2.1367e-01,2.99,0.2
554,2,0.2677,5.3539e+01,5.0884e+01,1.80,8.2263e-01,38.03,2.1363e-01,2.99,0.2
555,2,0.2685,5.3539e+01,5.0884e+01,1.80,8.2265e-01,38.09,2.1354e-01,2.98,0.2
556,2,0.2690,5.3539e+01,5.0884e+01,1.80,8.2276e-01,38.12,2.1351e-01,2.98,0.2
557,2,0.2685,5.3539e+01,5.0884e+01,1.80,8.2275e-01,38.11,2.1347e-01,2.98,0.2
558,2,0.2686,5.3539e+01,5.0884e+01,1.80,8.2271e-01,38.05,2.1340e-01,2.98,0.2
559,2,0.2681,5.3539e+01,5.0884e+01,1.80,8.2255e-01,37.93,2.1338e-01,2.98,0.2
560,2,0.2682,5.3539e+01,5.0884e+01,1.80,8.2253e-01,37.93,2.1336e-01,2.98,0.2
561,2,0.2676,5.3539e+01,5.0884e+01,1.80,8.2252e-01,37.98,2.1339e-01,2.98,0.2
562,2,0.2680,5.3539e+01,5.0884e+01,1.80,8.2246e-01,37.91,2.1338e-01,2.98,0.2
563,2,0.2685,5.3539e+01,5.0884e+01,1.80,8.2231e-01,37.84,2.1327e-01,2.98,0.2
564,2,0.2680,5.3539e+01,5.0884e+01,1.80,8.2232e-01,37.81,2.1323e-01,2.98,0.2
565,2,0.2687,5.3539e+01,5.0884e+01,1.80,8.2235e-01,37.79,2.1323e-01,2.98,0.2
566,2,0.2685,5.3539e+01,5.0884e+01,1.80,8.2238e-01,37.84,2.1329e-01,2.98,0.2
567,2,0.2682,5.3539e+01,5.0884e+01,1.80,8.2250e-01,37.90,2.1333e-01,2.98,0.2
568,2,0.2692,5.3539e+01,5.0884e+01,1.80,8.2254e-01,37.97,2.1340e-01,2.98,0.2
569,2,0.2686,5.3539e+01,5.0884e+01,1.80,8.2253e-01,37.99,2.1347e-01,2.98,0.2
570,2,0.2685,5.3539e+01,5.0884e+01,1.80,8.2247e-01,37.91,2.1350e-01,2.98,0.2
571,2,0.2693,5.3539e+01,5.0884e+01,1.80,8.2248e-01,38.01,2.1352e-01,2.98,0.2
572,2,0.2689,5.3539e+01,5.0884e+01,1.80,8.2246e-01,38.00,2.1348e-01,2.98,0.2
573,2,0.2686,5.3539e+01,5.0884e+01,1.80,8.2248e-01,37.96,2.1350e-01,2.98,0.2
574,2,0.2690,5.3539e+01,5.0884e+01,1.80,8.2250e-01,38.01,2.1353e-01,2.99,0.2
575,2,0.2681,5.3539e+01,5.0884e+01,1.80,8.2257e-01,38.09,2.1357e-01,2.99,0.2
576,2,0.2696,5.3539e+01,5.0884e+01,1.80,8.2261e-01,38.13,2.1358e-01,2.99,0.2
577,2,0.2683,5.3539e+01,5.0884e+01,1.80,8.2257e-01,38.09,2.1354e-01,2.98,0.2
578,2,0.2682,5.3539e+01,5.0884e+01,1.80,8.2255e-01,38.04,2.1357e-01,2.99,0.2
579,2,0.2682,5.3539e+01,5.0884e+01,1.80,8.2250e-01,38.00,2.1356e-01,2.99,0.2
580,2,0.2678,5.3539e+01,5.0884e+01,1.80,8.2253e-01,38.08,2.1355e-01,2.99,0.2
581,2,0.2688,5.3539e+01,5.0884e+01,1.80,8.2257e-01,38.08,2.1358e-01,2.99,0.2
582,2,0.2691,5.3539e+01,5.0884e+01,1.80,8.2256e-01,38.10,2.1363e-01,2.99,0.2
583,2,0.2696,5.3539e+01,5.0884e+01,1.80,8.2245e-01,37.96,2.1364e-01,2.99,0.2
584,2,0.2683,5.3539e+01,5.0884e+01,1.80,8.2236e-01,37.98,2.1362e-01,2.99,0.2
585,2,0.2690,5.3539e+01,5.0884e+01,1.80,8.2243e-01,38.02,2.1355e-01,2.99,0.2
586,2,0.2684,5.3539e+01,5.0884e+01,1.80,8.2244e-01,37.94,2.1348e-01,2.98,0.2
587,2,0.2680,5.3539e+01,5.0884e+01,1.80,8.2240e-01,38.02,2.1350e-01,2.98,0.2
588,2,0.2684,5.3539e+01,5.0884e+01,1.80,8.2241e-01,38.02,2.1347e-01,2.98,0.2
589,2,0.2680,5.3539e+01,5.0884e+01,1.80,8.2240e-01,38.01,2.1347e-01,2.98,0.2
590,2,0.2684,5.3539e+01,5.0884e+01,1.80,8.2238e-01,37.98,2.1351e-01,2.98,0.2
591,2,0.2687,5.3539e+01,5.0884e+01,1.80,8.2236e-01,37.95,2.1349e-01,2.98,0.2
592,2,0.2684,5.3539e+01,5.0884e+01,1.80,8.2237e-01,38.03,2.1357e-01,2.99,0.2
593,2,0.2693,5.3539e+01,5.0884e+01,1.80,8.2241e-01,38.03,2.1368e-01,2.99,0.2
594,2,0.2686,5.3539e+01,5.0884e+01,1.80,8.2244e-01,38.11,2.1373e-01,2.99,0.2
595,2,0.2686,5.3539e+01,5.0884e+01,1.80,8.2238e-01,38.06,2.1377e-01,2.99,0.2
596,2,0.2687,5.3539e+01,5.0884e+01,1.80,8.2243e-01,38.14,2.1384e-01,2.99,0.2
597,2,0.2680,5.3539e+01,5.0884e+01,1.80,8.2242e-01,38.14,2.1390e-01,2.99,0.2
598,2,0.2681,5.3539e+01,5.0884e+01,1.80,8.2249e-01,38.12,2.1401e-01,2.99,0.2
599,2,0.2682,5.3539e+01,5.0884e+01,1.80,8.2255e-01,38.12,2.1405e-01,3.00,0.2
600,2,0.2691,5.3539e+01,5.0884e+01,1.80,8.2251e-01,38.04,2.1405e-01,3.00,0.2
601,2,0.2688,5.3539e+01,5.0884e+01,1.80,8.2247e-01,38.01,2.1405e-01,3.00,0.2
602,2,0.2675,5.3539e+01,5.0884e+01,1.80,8.2249e-01,38.02,2.1406e-01,3.00,0.2
603,2,0.2693,5.3539e+01,5.0884e+01,1.80,8.2247e-01,38.03,2.1404e-01,3.00,0.2
604,2,0.2686,5.3539e+01,5.0884e+01,1.80,8.2242e-01,37.98,2.1402e-01,2.99,0.2
605,2,0.2686,5.3539e+01,5.0884e+01,1.80,8.2231e-01,37.93,2.1404e-01,3.00,0.2
606,2,0.2683,5.3539e+01,5.0884e+01,1.80,8.2230e-01,37.93,2.1402e-01,2.99,0.2
607,2,0.2685,5.3539e+01,5.0884e+01,1.80,8.2230e-01,37.95,2.1398e-01,2.99,0.2
608,2,0.2685,5.3539e+01,5.0884e+01,1.80,8.2227e-01,37.92,2.1389e-01,2.99,0.2
609,2,0.2685,5.3539e+01,5.0884e+01,1.80,8.2228e-01,37.89,2.1391e-01,2.99,0.2
610,2,0.2678,5.3539e+01,5.0884e+01,1.80,8.2230e-01,37.90,2.1386e-01,2.99,0.2
611,2,0.2683,5.3539e+01,5.0884e+01,1.80,8.2235e-01,37.94,2.1381e-01,2.99,0.2
612,2,0.2685,5.3539e+01,5.0884e+01,1.80,8.2226e-01,37.83,2.1385e-01,2.99,0.2
613,2,0.2678,5.3539e+01,5.0884e+01,1.80,8.2225e-01,37.83,2.1386e-01,2.99,0.2
614,2,0.2677,5.3539e+01,5.0884e+01,1.80,8.2224e-01,37.84,2.1384e-01,2.99,0.2
615,2,0.2691,5.3539e+01,5.0884e+01,1.80,8.2226e-01,37.84,2.1384e-01,2.99,0.2
616,2,0.2686,5.3539e+01,5.0884e+01,1.80,8.2229e-01,37.89,2.1383e-01,2.99,0.2
617,2,0.2688,5.3539e+01,5.0884e+01,1.80,8.2229e-01,37.92,2.1382e-01,2.99,0.2
618,2,0.2686,5.3539e+01,5.0884e+01,1.80,8.2224e-01,37.92,2.1384e-01,2.99,0.2
619,2,0.2683,5.3539e+01,5.0884e+01,1.80,8.2221e-01,37.88,2.1384e-01,2.99,0.2
620,2,0.2685,5.3539e+01,5.0884e+01,1.80,8.2225e-01,37.87,2.1386e-01,2.99,0.2
621,2,0.2680,5.3539e+01,5.0884e+01,1.80,8.2232e-01,37.87,2.1392e-01,2.99,0.2
622,2,0.2692,5.3539e+01,5.0884e+01,1.80,8.2233e-01,37.88,2.1401e-01,2.99,0.2
623,2,0.2679,5.3539e+01,5.0884e+01,1.80,8.2234e-01,37.88,2.1412e-01,3.00,0.2
624,2,0.2695,5.3539e+01,5.0884e+01,1.80,8.2234e-01,37.87,2.1413e-01,3.00,0.2
625,2,0.2685,5.3539e+01,5.0884e+01,1.80,8.2237e-01,37.91,2.1405e-01,3.00,0.2
626,2,0.2688,5.3539e+01,5.0884e+01,1.80,8.2239e-01,37.94,2.1402e-01,3.00,0.2
627,2,0.2690,5.3539e+01,5.0884e+01,1.80,8.2234e-01,37.98,2.1402e-01,3.00,0.2
628,2,0.2692,5.3539e+01,5.0884e+01,1.80,8.2235e-01,37.98,2.1405e-01,3.00,0.2
629,2,0.2687,5.3539e+01,5.0884e+01,1.80,8.2238e-01,37.99,2.1407e-01,3.00,0.2
630,2,0.2682,5.3539e+01,5.0884e+01,1.80,8.2236e-01,38.01,2.1410e-01,3.00,0.2
631,2,0.2687,5.3539e+01,5.0884e+01,1.80,8.2228e-01,37.97,2.1414e-01,3.00,0.2
632,2,0.2682,5.3539e+01,5.0884e+01,1.80,8.2226e-01,37.99,2.1410e-01,3.00,0.2
633,2,0.2684,5.3539e+01,5.0884e+01,1.80,8.2227e-01,38.01,2.1408e-01,3.00,0.2
634,2,0.2688,5.3539e+01,5.0884e+01,1.80,8.2241e-01,38.16,2.1395e-01,2.99,0.2
635,2,0.2699,5.3539e+01,5.0884e+01,1.80,8.2241e-01,38.18,2.1391e-01,2.99,0.2
636,2,0.2685,5.3539e+01,5.0884e+01,1.80,8.2241e-01,38.21,2.1400e-01,3.00,0.2
637,2,0.2688,5.3539e+01,5.0884e+01,1.80,8.2244e-01,38.17,2.1412e-01,3.00,0.2
638,2,0.2684,5.3539e+01,5.0884e+01,1.80,8.2239e-01,38.16,2.1415e-01,3.00,0.2
639,2,0.2684,5.3539e+01,5.0884e+01,1.80,8.2243e-01,38.15,2.1410e-01,3.00,0.2
640,2,0.2692,5.3539e+01,5.0884e+01,1.80,8.2241e-01,38.17,2.1409e-01,3.00,0.2
641,2,0.2682,5.3539e+01,5.0884e+01,1.80,8.2233e-01,38.17,2.1399e-01,3.00,0.2
642,2,0.2680,5.3539e+01,5.0884e+01,1.80,8.2235e-01,38.29,2.1388e-01,2.99,0.2
643,2,0.2695,5.3539e+01,5.0884e+01,1.80,8.2231e-01,38.30,2.1379e-01,2.99,0.2
644,2,0.2683,5.3539e+01,5.0884e+01,1.80,8.2229e-01,38.24,2.1373e-01,2.99,0.2
645,2,0.2688,5.3539e+01,5.0884e+01,1.80,8.2226e-01,38.20,2.1367e-01,2.99,0.2
646,2,0.2686,5.3539e+01,5.0884e+01,1.80,8.2228e-01,38.21,2.1360e-01,2.99,0.2
647,2,0.2693,5.3539e+01,5.0884e+01,1.80,8.2223e-01,38.20,2.1366e-01,2.99,0.2
648,2,0.2690,5.3539e+01,5.0884e+01,1.80,8.2223e-01,38.14,2.1359e-01,2.99,0.2
649,2,0.2687,5.3539e+01,5.0884e+01,1.80,8.2227e-01,38.20,2.1359e-01,2.99,0.2
650,2,0.2686,5.3539e+01,5.0884e+01,1.80,8.2224e-01,38.19,2.1363e-01,2.99,0.2
651,2,0.2683,5.3539e+01,5.0884e+01,1.80,8.2228e-01,38.17,2.1357e-01,2.99,0.2
652,2,0.2692,5.3539e+01,5.0884e+01,1.80,8.2225e-01,38.11,2.1349e-01,2.98,0.2
653,2,0.2674,5.3539e+01,5.0884e+01,1.80,8.2222e-01,38.04,2.1341e-01,2.98,0.2
654,2,0.2687,5.3539e+01,5.0884e+01,1.80,8.2215e-01,37.98,2.1343e-01,2.98,0.2
655,2,0.2691,5.3539e+01,5.0884e+01,1.80,8.2208e-01,37.94,2.1336e-01,2.98,0.2
656,2,0.2685,5.3539e+01,5.0884e+01,1.80,8.2204e-01,37.86,2.1335e-01,2.98,0.2
657,2,0.2675,5.3539e+01,5.0884e+01,1.80,8.2203e-01,37.93,2.1338e-01,2.98,0.2
658,2,0.2684,5.3539e+01,5.0884e+01,1.80,8.2201e-01,37.83,2.1343e-01,2.98,0.2
659,2,0.2685,5.3539e+01,5.0884e+01,1.80,8.2199e-01,37.88,2.1342e-01,2.98,0.2
660,2,0.2682,5.3539e+01,5.0884e+01,1.80,8.2199e-01,37.91,2.1337e-01,2.98,0.2
661,2,0.2689,5.3539e+01,5.0884e+01,1.80,8.2196e-01,37.87,2.1331e-01,2.98,0.2
662,2,0.2677,5.3539e+01,5.0884e+01,1.80,8.2193e-01,37.86,2.1340e-01,2.98,0.2
663,2,0.2677,5.3539e+01,5.0884e+01,1.80,8.2190e-01,37.79,2.1349e-01,2.99,0.2
664,2,0.2693,5.3539e+01,5.0884e+01,1.80,8.2191e-01,37.79,2.1353e-01,2.99,0.2
665,2,0.2686,5.3539e+01,5.0884e+01,1.80,8.2199e-01,37.93,2.1345e-01,2.98,0.2
666,2,0.2690,5.3539e+01,5.0884e+01,1.80,8.2201e-01,37.94,2.1339e-01,2.98,0.2
667,2,0.2675,5.3539e+01,5.0884e+01,1.80,8.2201e-01,37.94,2.1339e-01,2.98,0.2
668,2,0.2677,5.3539e+01,5.0884e+01,1.80,8.2209e-01,38.04,2.1340e-01,2.98,0.2
669,2,0.2690,5.3539e+01,5.0884e+01,1.80,8.2216e-01,38.24,2.1345e-01,2.98,0.2
670,2,0.2681,5.3539e+01,5.0884e+01,1.80,8.2221e-01,38.38,2.1340e-01,2.98,0.2
671,2,0.2681,5.3539e+01,5.0884e+01,1.80,8.2227e-01,38.44,2.1334e-01,2.98,0.2
672,2,0.2689,5.3539e+01,5.0884e+01,1.80,8.2227e-01,38.44,2.1325e-01,2.98,0.2
673,2,0.2685,5.3539e+01,5.0884e+01,1.80,8.2223e-01,38.37,2.1325e-01,2.98,0.2
674,2,0.2680,5.3539e+01,5.0884e+01,1.80,8.2231e-01,38.36,2.1325e-01,2.98,0.2
675,2,0.2676,5.3539e+01,5.0884e+01,1.80,8.2227e-01,38.39,2.1340e-01,2.98,0.2
676,2,0.2678,5.3539e+01,5.0884e+01,1.80,8.2235e-01,38.49,2.1340e-01,2.98,0.2
677,2,0.2681,5.3539e+01,5.0884e+01,1.80,8.2233e-01,38.48,2.1341e-01,2.98,0.2
678,2,0.2685,5.3539e+01,5.0884e+01,1.80,8.2235e-01,38.46,2.1339e-01,2.98,0.2
679,2,0.2680,5.3539e+01,5.0884e+01,1.80,8.2238e-01,38.50,2.1341e-01,2.98,0.2
680,2,0.2677,5.3539e+01,5.0884e+01,1.80,8.2236e-01,38.45,2.1345e-01,2.98,0.2
681,2,0.2684,5.3539e+01,5.0884e+01,1.80,8.2234e-01,38.47,2.1348e-01,2.99,0.2
682,2,0.2686,5.3539e+01,5.0884e+01,1.80,8.2240e-01,38.51,2.1353e-01,2.99,0.2
683,2,0.2676,5.3539e+01,5.0884e+01,1.80,8.2242e-01,38.50,2.1352e-01,2.99,0.2
684,2,0.2680,5.3539e+01,5.0884e+01,1.80,8.2243e-01,38.52,2.1341e-01,2.98,0.2
685,2,0.2680,5.3539e+01,5.0884e+01,1.80,8.2237e-01,38.42,2.1330e-01,2.98,0.2
686,2,0.2688,5.3539e+01,5.0884e+01,1.80,8.2235e-01,38.16,2.1320e-01,2.98,0.2
687,2,0.2687,5.3539e+01,5.0884e+01,1.80,8.2234e-01,38.16,2.1325e-01,2.98,0.2
688,2,0.2681,5.3539e+01,5.0884e+01,1.80,8.2233e-01,38.13,2.1326e-01,2.98,0.2
689,2,0.2683,5.3539e+01,5.0884e+01,1.80,8.2237e-01,38.11,2.1329e-01,2.98,0.2
690,2,0.2689,5.3539e+01,5.0884e+01,1.80,8.2236e-01,38.07,2.1330e-01,2.98,0.2
691,2,0.2688,5.3539e+01,5.0884e+01,1.80,8.2235e-01,38.05,2.1330e-01,2.98,0.2
692,2,0.2690,5.3539e+01,5.0884e+01,1.80,8.2238e-01,37.93,2.1331e-01,2.98,0.2
693,2,0.2690,5.3539e+01,5.0884e+01,1.80,8.2237e-01,37.82,2.1329e-01,2.98,0.2
694,2,0.2694,5.3539e+01,5.0884e+01,1.80,8.2253e-01,37.83,2.1333e-01,2.98,0.2
695,2,0.2678,5.3539e+01,5.0884e+01,1.80,8.2259e-01,37.88,2.1332e-01,2.98,0.2
696,2,0.2686,5.3539e+01,5.0884e+01,1.80,8.2265e-01,37.99,2.1328e-01,2.98,0.2
697,2,0.2678,5.3539e+01,5.0884e+01,1.80,8.2258e-01,37.90,2.1319e-01,2.98,0.2
698,2,0.2687,5.3539e+01,5.0884e+01,1.80,8.2255e-01,37.87,2.1316e-01,2.98,0.2
699,2,0.2690,5.3539e+01,5.0884e+01,1.80,8.2231e-01,37.88,2.1314e-01,2.98,0.2
700,2,0.2684,5.3539e+01,5.0884e+01,1.80,8.2230e-01,37.79,2.1318e-01,2.98,0.2
701,2,0.2685,5.3539e+01,5.0884e+01,1.80,8.2250e-01,37.84,2.1327e-01,2.98,0.2
702,2,0.2682,5.3539e+01,5.0884e+01,1.80,8.2252e-01,37.87,2.1329e-01,2.98,0.2
703,2,0.2681,5.3539e+01,5.0884e+01,1.80,8.2238e-01,37.84,2.1321e-01,2.98,0.2
704,2,0.2689,5.3539e+01,5.0884e+01,1.80,8.2230e-01,37.86,2.1320e-01,2.98,0.2
705,2,0.2684,5.3539e+01,5.0884e+01,1.80,8.2219e-01,37.72,2.1325e-01,2.98,0.2
706,2,0.2682,5.3539e+01,5.0884e+01,1.80,8.2216e-01,37.71,2.1326e-01,2.98,0.2
707,2,0.2679,5.3539e+01,5.0884e+01,1.80,8.2206e-01,37.71,2.1334e-01,2.98,0.2
708,2,0.2694,5.3539e+01,5.0884e+01,1.80,8.2210e-01,37.76,2.1332e-01,2.98,0.2
709,2,0.2686,5.3539e+01,5.0884e+01,1.80,8.2209e-01,37.76,2.1334e-01,2.98,0.2
710,2,0.2681,5.3539e+01,5.0884e+01,1.80,8.2203e-01,37.76,2.1345e-01,2.98,0.2
711,2,0.2695,5.3539e+01,5.0884e+01,1.80,8.2206e-01,37.72,2.1355e-01,2.99,0.2
712,2,0.2676,5.3539e+01,5.0884e+01,1.80,8.2204e-01,37.72,2.1350e-01,2.99,0.2
713,2,0.2675,5.3539e+01,5.0884e+01,1.80,8.2206e-01,37.71,2.1354e-01,2.99,0.2
714,2,0.2685,5.3539e+01,5.0884e+01,1.80,8.2202e-01,37.68,2.1372e-01,2.99,0.2
715,2,0.2681,5.3539e+01,5.0884e+01,1.80,8.2201e-01,37.63,2.1371e-01,2.99,0.2
716,2,0.2686,5.3539e+01,5.0884e+01,1.80,8.2197e-01,37.67,2.1367e-01,2.99,0.2
717,2,0.2684,5.3539e+01,5.0884e+01,1.80,8.2201e-01,37.71,2.1367e-01,2.99,0.2
718,2,0.2694,5.3539e+01,5.0884e+01,1.80,8.2205e-01,37.71,2.1362e-01,2.99,0.2
719,2,0.2691,5.3539e+01,5.0884e+01,1.80,8.2205e-01,37.70,2.1362e-01,2.99,0.2
720,2,0.2689,5.3539e+01,5.0884e+01,1.80,8.2203e-01,37.69,2.1356e-01,2.99,0.2
