Epoch,Stage,Train_Loss,Val_Phys_RMSE,M1_MAE,M1_RelErr(%),M2_MAE,M2_RelErr(%),M3_MAE,M3_RelErr(%),Time_Cost(s)
832,2,nan,1.5117e+02,6.8377e+01,2.61,3.8869e+01,145.57,9.4328e+00,99.17,0.2
833,2,nan,1.5117e+02,6.8377e+01,2.61,3.8870e+01,145.33,9.4331e+00,99.17,0.2
834,2,nan,1.5117e+02,6.8377e+01,2.61,3.8870e+01,145.28,9.4335e+00,99.18,0.2
835,2,nan,1.5117e+02,6.8377e+01,2.61,3.8869e+01,145.54,9.4332e+00,99.18,0.2
836,2,nan,1.5117e+02,6.8377e+01,2.61,3.8869e+01,145.30,9.4331e+00,99.17,0.2
837,2,nan,1.5117e+02,6.8377e+01,2.61,3.8869e+01,145.58,9.4328e+00,99.17,0.2
838,2,nan,1.5117e+02,6.8377e+01,2.61,3.8869e+01,145.68,9.4327e+00,99.16,0.2
839,2,nan,1.5117e+02,6.8377e+01,2.61,3.8869e+01,145.60,9.4326e+00,99.16,0.2
840,2,nan,1.5117e+02,6.8377e+01,2.61,3.8869e+01,145.86,9.4321e+00,99.15,0.2
841,2,nan,1.5117e+02,6.8377e+01,2.61,3.8869e+01,146.12,9.4320e+00,99.15,0.2
842,2,nan,1.5117e+02,6.8377e+01,2.61,3.8869e+01,145.62,9.4326e+00,99.16,0.2
843,2,nan,1.5117e+02,6.8377e+01,2.61,3.8870e+01,145.54,9.4328e+00,99.16,0.2
844,2,nan,1.5117e+02,6.8377e+01,2.61,3.8869e+01,145.95,9.4331e+00,99.17,0.2
845,2,nan,1.5117e+02,6.8377e+01,2.61,3.8868e+01,146.77,9.4328e+00,99.16,0.2
846,2,nan,1.5117e+02,6.8377e+01,2.61,3.8867e+01,147.19,9.4322e+00,99.15,0.2
847,2,nan,1.5117e+02,6.8377e+01,2.61,3.8867e+01,147.19,9.4323e+00,99.15,0.2
848,2,nan,1.5117e+02,6.8377e+01,2.61,3.8866e+01,147.88,9.4317e+00,99.14,0.2
849,2,nan,1.5117e+02,6.8377e+01,2.61,3.8866e+01,147.74,9.4312e+00,99.13,0.2
850,2,nan,1.5117e+02,6.8377e+01,2.61,3.8867e+01,147.28,9.4312e+00,99.13,0.2
851,2,nan,1.5117e+02,6.8377e+01,2.61,3.8867e+01,146.95,9.4317e+00,99.14,0.2
852,2,nan,1.5117e+02,6.8377e+01,2.61,3.8868e+01,146.66,9.4318e+00,99.14,0.2
853,2,nan,1.5117e+02,6.8377e+01,2.61,3.8868e+01,146.50,9.4319e+00,99.14,0.2
854,2,nan,1.5117e+02,6.8377e+01,2.61,3.8869e+01,146.08,9.4320e+00,99.14,0.2
855,2,nan,1.5117e+02,6.8377e+01,2.61,3.8869e+01,145.66,9.4322e+00,99.15,0.2
856,2,nan,1.5117e+02,6.8377e+01,2.61,3.8870e+01,145.32,9.4321e+00,99.15,0.2
857,2,nan,1.5117e+02,6.8377e+01,2.61,3.8870e+01,144.81,9.4323e+00,99.15,0.2
858,2,nan,1.5117e+02,6.8377e+01,2.61,3.8871e+01,144.28,9.4327e+00,99.16,0.2
859,2,nan,1.5117e+02,6.8377e+01,2.61,3.8871e+01,144.15,9.4327e+00,99.16,0.2
860,2,nan,1.5117e+02,6.8377e+01,2.61,3.8871e+01,144.31,9.4326e+00,99.15,0.2
861,2,nan,1.5117e+02,6.8377e+01,2.61,3.8870e+01,144.91,9.4323e+00,99.15,0.2
862,2,nan,1.5117e+02,6.8377e+01,2.61,3.8869e+01,145.47,9.4317e+00,99.14,0.2
863,2,nan,1.5117e+02,6.8377e+01,2.61,3.8869e+01,145.79,9.4313e+00,99.13,0.2
864,2,nan,1.5117e+02,6.8377e+01,2.61,3.8868e+01,146.45,9.4307e+00,99.12,0.2
865,2,nan,1.5117e+02,6.8377e+01,2.61,3.8867e+01,147.07,9.4302e+00,99.11,0.2
866,2,nan,1.5117e+02,6.8377e+01,2.61,3.8867e+01,147.65,9.4301e+00,99.10,0.2
867,2,nan,1.5117e+02,6.8377e+01,2.61,3.8866e+01,148.21,9.4299e+00,99.10,0.2
868,2,nan,1.5117e+02,6.8377e+01,2.61,3.8866e+01,148.40,9.4299e+00,99.10,0.2
869,2,nan,1.5117e+02,6.8377e+01,2.61,3.8866e+01,148.50,9.4301e+00,99.10,0.2
870,2,nan,1.5117e+02,6.8377e+01,2.61,3.8866e+01,148.16,9.4305e+00,99.11,0.2
871,2,nan,1.5117e+02,6.8377e+01,2.61,3.8867e+01,147.68,9.4310e+00,99.12,0.2
872,2,nan,1.5117e+02,6.8377e+01,2.61,3.8867e+01,147.50,9.4314e+00,99.13,0.2
873,2,nan,1.5117e+02,6.8377e+01,2.61,3.8867e+01,147.36,9.4319e+00,99.14,0.2
874,2,nan,1.5117e+02,6.8377e+01,2.61,3.8868e+01,147.28,9.4321e+00,99.14,0.2
875,2,nan,1.5117e+02,6.8377e+01,2.61,3.8868e+01,146.63,9.4325e+00,99.15,0.2
876,2,nan,1.5117e+02,6.8377e+01,2.61,3.8869e+01,146.12,9.4323e+00,99.15,0.2
877,2,nan,1.5117e+02,6.8377e+01,2.61,3.8869e+01,146.12,9.4319e+00,99.14,0.2
878,2,nan,1.5117e+02,6.8377e+01,2.61,3.8869e+01,146.14,9.4320e+00,99.14,0.2
879,2,nan,1.5117e+02,6.8377e+01,2.61,3.8868e+01,146.25,9.4323e+00,99.15,0.2
880,2,nan,1.5117e+02,6.8377e+01,2.61,3.8868e+01,146.35,9.4321e+00,99.15,0.2
881,2,nan,1.5117e+02,6.8377e+01,2.61,3.8869e+01,146.03,9.4320e+00,99.14,0.2
882,2,nan,1.5117e+02,6.8377e+01,2.61,3.8869e+01,145.72,9.4321e+00,99.15,0.2
883,2,nan,1.5117e+02,6.8377e+01,2.61,3.8869e+01,145.67,9.4322e+00,99.15,0.2
884,2,nan,1.5117e+02,6.8377e+01,2.61,3.8870e+01,145.47,9.4322e+00,99.15,0.2
885,2,nan,1.5117e+02,6.8377e+01,2.61,3.8870e+01,144.87,9.4323e+00,99.15,0.2
886,2,nan,1.5117e+02,6.8377e+01,2.61,3.8871e+01,144.44,9.4329e+00,99.16,0.2
887,2,nan,1.5117e+02,6.8377e+01,2.61,3.8871e+01,144.64,9.4330e+00,99.17,0.2
888,2,nan,1.5117e+02,6.8377e+01,2.61,3.8871e+01,144.60,9.4329e+00,99.16,0.2
889,2,nan,1.5117e+02,6.8377e+01,2.61,3.8871e+01,144.61,9.4330e+00,99.17,0.2
890,2,nan,1.5117e+02,6.8377e+01,2.61,3.8870e+01,145.18,9.4328e+00,99.16,0.2
891,2,nan,1.5117e+02,6.8377e+01,2.61,3.8869e+01,145.63,9.4324e+00,99.15,0.2
892,2,nan,1.5117e+02,6.8377e+01,2.61,3.8868e+01,145.99,9.4322e+00,99.15,0.2
893,2,nan,1.5117e+02,6.8377e+01,2.61,3.8868e+01,146.21,9.4323e+00,99.15,0.2
894,2,nan,1.5117e+02,6.8377e+01,2.61,3.8868e+01,146.21,9.4321e+00,99.14,0.2
895,2,nan,1.5117e+02,6.8377e+01,2.61,3.8867e+01,146.82,9.4314e+00,99.13,0.2
896,2,nan,1.5117e+02,6.8377e+01,2.61,3.8867e+01,147.33,9.4307e+00,99.11,0.2
897,2,nan,1.5117e+02,6.8377e+01,2.61,3.8866e+01,147.47,9.4307e+00,99.11,0.2
898,2,nan,1.5117e+02,6.8377e+01,2.61,3.8867e+01,147.37,9.4311e+00,99.12,0.2
899,2,nan,1.5117e+02,6.8377e+01,2.61,3.8867e+01,146.67,9.4317e+00,99.13,0.2
900,2,nan,1.5117e+02,6.8377e+01,2.61,3.8867e+01,146.87,9.4318e+00,99.14,0.2
901,2,nan,1.5117e+02,6.8377e+01,2.61,3.8867e+01,146.75,9.4320e+00,99.14,0.2
902,2,nan,1.5117e+02,6.8377e+01,2.61,3.8868e+01,146.31,9.4325e+00,99.15,0.2
903,2,nan,1.5117e+02,6.8377e+01,2.61,3.8868e+01,146.12,9.4326e+00,99.15,0.2
904,2,nan,1.5117e+02,6.8377e+01,2.61,3.8868e+01,146.05,9.4322e+00,99.14,0.2
905,2,nan,1.5117e+02,6.8377e+01,2.61,3.8868e+01,146.16,9.4321e+00,99.14,0.2
906,2,nan,1.5117e+02,6.8377e+01,2.61,3.8868e+01,146.01,9.4324e+00,99.15,0.2
907,2,nan,1.5117e+02,6.8377e+01,2.61,3.8868e+01,145.61,9.4325e+00,99.15,0.2
908,2,nan,1.5117e+02,6.8377e+01,2.61,3.8869e+01,145.60,9.4320e+00,99.14,0.2
909,2,nan,1.5117e+02,6.8377e+01,2.61,3.8869e+01,145.24,9.4319e+00,99.14,0.2
910,2,nan,1.5117e+02,6.8377e+01,2.61,3.8870e+01,144.38,9.4324e+00,99.15,0.2
911,2,nan,1.5117e+02,6.8377e+01,2.61,3.8871e+01,144.21,9.4323e+00,99.15,0.2
912,2,nan,1.5117e+02,6.8377e+01,2.61,3.8871e+01,144.06,9.4323e+00,99.15,0.2
913,2,nan,1.5117e+02,6.8377e+01,2.61,3.8871e+01,144.06,9.4319e+00,99.14,0.2
914,2,nan,1.5117e+02,6.8377e+01,2.61,3.8871e+01,144.23,9.4318e+00,99.14,0.2
915,2,nan,1.5117e+02,6.8377e+01,2.61,3.8871e+01,144.50,9.4322e+00,99.14,0.2
916,2,nan,1.5117e+02,6.8377e+01,2.61,3.8870e+01,144.62,9.4324e+00,99.15,0.2
917,2,nan,1.5117e+02,6.8377e+01,2.61,3.8870e+01,144.74,9.4323e+00,99.15,0.2
918,2,nan,1.5117e+02,6.8377e+01,2.61,3.8870e+01,145.28,9.4319e+00,99.14,0.2
919,2,nan,1.5117e+02,6.8377e+01,2.61,3.8869e+01,145.59,9.4318e+00,99.14,0.2
920,2,nan,1.5117e+02,6.8377e+01,2.61,3.8869e+01,145.65,9.4316e+00,99.13,0.2
921,2,nan,1.5117e+02,6.8377e+01,2.61,3.8869e+01,145.64,9.4315e+00,99.13,0.2
922,2,nan,1.5117e+02,6.8377e+01,2.61,3.8870e+01,145.39,9.4317e+00,99.13,0.2
923,2,nan,1.5117e+02,6.8377e+01,2.61,3.8870e+01,145.16,9.4322e+00,99.14,0.2
924,2,nan,1.5117e+02,6.8377e+01,2.61,3.8870e+01,145.18,9.4324e+00,99.15,0.2
925,2,nan,1.5117e+02,6.8377e+01,2.61,3.8870e+01,145.34,9.4320e+00,99.14,0.2
926,2,nan,1.5117e+02,6.8377e+01,2.61,3.8869e+01,145.51,9.4316e+00,99.13,0.2
927,2,nan,1.5117e+02,6.8377e+01,2.61,3.8869e+01,145.33,9.4317e+00,99.14,0.2
928,2,nan,1.5117e+02,6.8377e+01,2.61,3.8870e+01,145.04,9.4320e+00,99.14,0.2
929,2,nan,1.5117e+02,6.8377e+01,2.61,3.8870e+01,144.97,9.4321e+00,99.14,0.2
930,2,nan,1.5117e+02,6.8377e+01,2.61,3.8869e+01,145.38,9.4318e+00,99.14,0.2
931,2,nan,1.5117e+02,6.8377e+01,2.61,3.8869e+01,145.76,9.4316e+00,99.13,0.2
932,2,nan,1.5117e+02,6.8377e+01,2.61,3.8869e+01,146.00,9.4313e+00,99.12,0.2
933,2,nan,1.5117e+02,6.8377e+01,2.61,3.8869e+01,146.08,9.4314e+00,99.12,0.2
934,2,nan,1.5117e+02,6.8377e+01,2.61,3.8869e+01,146.42,9.4311e+00,99.12,0.2
935,2,nan,1.5117e+02,6.8377e+01,2.61,3.8868e+01,146.79,9.4310e+00,99.12,0.2
936,2,nan,1.5117e+02,6.8377e+01,2.61,3.8869e+01,146.44,9.4310e+00,99.12,0.2
937,2,nan,1.5117e+02,6.8377e+01,2.61,3.8869e+01,146.45,9.4310e+00,99.11,0.2
938,2,nan,1.5117e+02,6.8377e+01,2.61,3.8868e+01,146.66,9.4307e+00,99.11,0.2
939,2,nan,1.5117e+02,6.8377e+01,2.61,3.8868e+01,146.90,9.4303e+00,99.10,0.2
940,2,nan,1.5117e+02,6.8377e+01,2.61,3.8868e+01,146.72,9.4305e+00,99.11,0.2
941,2,nan,1.5117e+02,6.8377e+01,2.61,3.8868e+01,146.77,9.4311e+00,99.12,0.2
942,2,nan,1.5117e+02,6.8377e+01,2.61,3.8868e+01,146.74,9.4316e+00,99.13,0.2
943,2,nan,1.5117e+02,6.8377e+01,2.61,3.8868e+01,147.01,9.4320e+00,99.14,0.2
944,2,nan,1.5117e+02,6.8377e+01,2.61,3.8868e+01,146.89,9.4321e+00,99.14,0.2
945,2,nan,1.5117e+02,6.8377e+01,2.61,3.8869e+01,146.59,9.4324e+00,99.15,0.2
946,2,nan,1.5117e+02,6.8377e+01,2.61,3.8869e+01,146.08,9.4331e+00,99.16,0.2
947,2,nan,1.5117e+02,6.8377e+01,2.61,3.8870e+01,145.51,9.4337e+00,99.17,0.2
948,2,nan,1.5117e+02,6.8377e+01,2.61,3.8870e+01,145.43,9.4333e+00,99.17,0.2
949,2,nan,1.5117e+02,6.8377e+01,2.61,3.8870e+01,145.14,9.4330e+00,99.16,0.2
950,2,nan,1.5117e+02,6.8377e+01,2.61,3.8870e+01,145.43,9.4325e+00,99.15,0.2
951,2,nan,1.5117e+02,6.8377e+01,2.61,3.8869e+01,145.85,9.4320e+00,99.14,0.2
952,2,nan,1.5117e+02,6.8377e+01,2.61,3.8868e+01,146.44,9.4320e+00,99.14,0.2
953,2,nan,1.5117e+02,6.8377e+01,2.61,3.8867e+01,147.01,9.4321e+00,99.14,0.2
954,2,nan,1.5117e+02,6.8377e+01,2.61,3.8868e+01,146.89,9.4321e+00,99.14,0.2
955,2,nan,1.5117e+02,6.8377e+01,2.61,3.8867e+01,147.16,9.4312e+00,99.12,0.2
956,2,nan,1.5117e+02,6.8377e+01,2.61,3.8868e+01,147.12,9.4308e+00,99.11,0.2
957,2,nan,1.5117e+02,6.8377e+01,2.61,3.8867e+01,147.44,9.4310e+00,99.12,0.2
958,2,nan,1.5117e+02,6.8377e+01,2.61,3.8867e+01,147.80,9.4311e+00,99.12,0.2
959,2,nan,1.5117e+02,6.8377e+01,2.61,3.8867e+01,147.88,9.4316e+00,99.13,0.2
960,2,nan,1.5117e+02,6.8377e+01,2.61,3.8867e+01,147.72,9.4318e+00,99.13,0.2
961,2,nan,1.5117e+02,6.8377e+01,2.61,3.8867e+01,147.37,9.4316e+00,99.13,0.2
962,2,nan,1.5117e+02,6.8377e+01,2.61,3.8868e+01,146.85,9.4315e+00,99.13,0.2
963,2,nan,1.5117e+02,6.8377e+01,2.61,3.8868e+01,146.67,9.4315e+00,99.13,0.2
964,2,nan,1.5117e+02,6.8377e+01,2.61,3.8869e+01,146.20,9.4317e+00,99.13,0.2
965,2,nan,1.5117e+02,6.8377e+01,2.61,3.8869e+01,145.96,9.4318e+00,99.13,0.2
966,2,nan,1.5117e+02,6.8377e+01,2.61,3.8869e+01,145.97,9.4318e+00,99.13,0.2
967,2,nan,1.5117e+02,6.8377e+01,2.61,3.8869e+01,146.26,9.4320e+00,99.14,0.2
968,2,nan,1.5117e+02,6.8377e+01,2.61,3.8868e+01,146.74,9.4318e+00,99.13,0.2
969,2,nan,1.5117e+02,6.8377e+01,2.61,3.8868e+01,146.79,9.4319e+00,99.13,0.2
970,2,nan,1.5117e+02,6.8377e+01,2.61,3.8868e+01,146.80,9.4320e+00,99.13,0.2
971,2,nan,1.5117e+02,6.8377e+01,2.61,3.8868e+01,146.47,9.4322e+00,99.14,0.2
972,2,nan,1.5117e+02,6.8377e+01,2.61,3.8869e+01,145.79,9.4324e+00,99.14,0.2
973,2,nan,1.5117e+02,6.8377e+01,2.61,3.8869e+01,145.58,9.4329e+00,99.15,0.2
974,2,nan,1.5117e+02,6.8377e+01,2.61,3.8869e+01,145.66,9.4328e+00,99.15,0.2
975,2,nan,1.5117e+02,6.8377e+01,2.61,3.8868e+01,145.76,9.4325e+00,99.14,0.2
976,2,nan,1.5117e+02,6.8377e+01,2.61,3.8869e+01,145.55,9.4322e+00,99.14,0.2
977,2,nan,1.5117e+02,6.8377e+01,2.61,3.8869e+01,145.46,9.4324e+00,99.14,0.2
978,2,nan,1.5117e+02,6.8377e+01,2.61,3.8869e+01,145.44,9.4324e+00,99.14,0.2
979,2,nan,1.5117e+02,6.8377e+01,2.61,3.8870e+01,145.02,9.4329e+00,99.15,0.2
980,2,nan,1.5117e+02,6.8377e+01,2.61,3.8870e+01,144.93,9.4332e+00,99.16,0.2
981,2,nan,1.5117e+02,6.8377e+01,2.61,3.8870e+01,144.96,9.4332e+00,99.16,0.2
982,2,nan,1.5117e+02,6.8377e+01,2.61,3.8870e+01,145.06,9.4332e+00,99.16,0.2
983,2,nan,1.5117e+02,6.8377e+01,2.61,3.8869e+01,145.54,9.4334e+00,99.16,0.2
984,2,nan,1.5117e+02,6.8377e+01,2.61,3.8868e+01,146.23,9.4331e+00,99.16,0.2
985,2,nan,1.5117e+02,6.8377e+01,2.61,3.8868e+01,146.27,9.4328e+00,99.15,0.2
986,2,nan,1.5117e+02,6.8377e+01,2.61,3.8868e+01,146.56,9.4327e+00,99.15,0.2
987,2,nan,1.5117e+02,6.8377e+01,2.61,3.8867e+01,146.87,9.4325e+00,99.15,0.2
988,2,nan,1.5117e+02,6.8377e+01,2.61,3.8867e+01,146.65,9.4326e+00,99.15,0.2
989,2,nan,1.5117e+02,6.8377e+01,2.61,3.8867e+01,146.60,9.4327e+00,99.15,0.2
990,2,nan,1.5117e+02,6.8377e+01,2.61,3.8867e+01,146.48,9.4328e+00,99.15,0.2
991,2,nan,1.5117e+02,6.8377e+01,2.61,3.8868e+01,146.25,9.4327e+00,99.15,0.2
992,2,nan,1.5117e+02,6.8377e+01,2.61,3.8867e+01,146.29,9.4322e+00,99.14,0.2
993,2,nan,1.5117e+02,6.8377e+01,2.61,3.8867e+01,146.32,9.4319e+00,99.14,0.2
994,2,nan,1.5117e+02,6.8377e+01,2.61,3.8868e+01,146.27,9.4317e+00,99.13,0.2
995,2,nan,1.5117e+02,6.8377e+01,2.61,3.8868e+01,145.99,9.4316e+00,99.13,0.2
996,2,nan,1.5117e+02,6.8377e+01,2.61,3.8869e+01,145.43,9.4317e+00,99.13,0.2
997,2,nan,1.5117e+02,6.8377e+01,2.61,3.8869e+01,145.36,9.4316e+00,99.13,0.2
998,2,nan,1.5117e+02,6.8377e+01,2.61,3.8868e+01,145.84,9.4313e+00,99.12,0.2
999,2,nan,1.5117e+02,6.8377e+01,2.61,3.8868e+01,146.22,9.4312e+00,99.12,0.2
1000,2,nan,1.5117e+02,6.8377e+01,2.61,3.8867e+01,146.68,9.4311e+00,99.12,0.2
1001,2,nan,1.5117e+02,6.8377e+01,2.61,3.8867e+01,146.97,9.4313e+00,99.12,0.2
1002,2,nan,1.5117e+02,6.8377e+01,2.61,3.8867e+01,146.92,9.4314e+00,99.13,0.2
1003,2,nan,1.5117e+02,6.8377e+01,2.61,3.8867e+01,146.66,9.4314e+00,99.13,0.2
1004,2,nan,1.5117e+02,6.8377e+01,2.61,3.8868e+01,146.19,9.4314e+00,99.13,0.2
1005,2,nan,1.5117e+02,6.8377e+01,2.61,3.8868e+01,145.76,9.4312e+00,99.12,0.2
1006,2,nan,1.5117e+02,6.8377e+01,2.61,3.8869e+01,145.68,9.4309e+00,99.12,0.2
1007,2,nan,1.5117e+02,6.8377e+01,2.61,3.8869e+01,145.24,9.4313e+00,99.12,0.2
1008,2,nan,1.5117e+02,6.8377e+01,2.61,3.8869e+01,144.93,9.4317e+00,99.13,0.2
1009,2,nan,1.5117e+02,6.8377e+01,2.61,3.8870e+01,144.32,9.4322e+00,99.14,0.2
1010,2,nan,1.5117e+02,6.8377e+01,2.61,3.8870e+01,143.90,9.4328e+00,99.16,0.2
1011,2,nan,1.5117e+02,6.8377e+01,2.61,3.8870e+01,144.55,9.4325e+00,99.15,0.2
1012,2,nan,1.5117e+02,6.8377e+01,2.61,3.8869e+01,145.29,9.4320e+00,99.14,0.2
1013,2,nan,1.5117e+02,6.8377e+01,2.61,3.8869e+01,145.59,9.4317e+00,99.13,0.2
1014,2,nan,1.5117e+02,6.8377e+01,2.61,3.8869e+01,145.48,9.4319e+00,99.14,0.2
1015,2,nan,1.5117e+02,6.8377e+01,2.61,3.8869e+01,145.38,9.4318e+00,99.14,0.2
1016,2,nan,1.5117e+02,6.8377e+01,2.61,3.8869e+01,145.11,9.4318e+00,99.14,0.2
1017,2,nan,1.5117e+02,6.8377e+01,2.61,3.8869e+01,144.88,9.4320e+00,99.14,0.2
1018,2,nan,1.5117e+02,6.8377e+01,2.61,3.8870e+01,144.66,9.4322e+00,99.15,0.2
1019,2,nan,1.5117e+02,6.8377e+01,2.61,3.8869e+01,145.00,9.4319e+00,99.14,0.2
1020,2,nan,1.5117e+02,6.8377e+01,2.61,3.8869e+01,144.79,9.4322e+00,99.15,0.2
1021,3,0.0430,1.5081e+02,6.8171e+01,2.61,3.8869e+01,144.75,9.4322e+00,99.15,0.1
1022,3,0.0424,1.5023e+02,6.7476e+01,2.59,3.8869e+01,144.72,9.4321e+00,99.15,0.1
1023,3,0.0422,1.4966e+02,6.6938e+01,2.59,3.8869e+01,144.70,9.4321e+00,99.15,0.1
1024,3,0.0419,1.4940e+02,6.6343e+01,2.56,3.8869e+01,144.76,9.4319e+00,99.14,0.1
1025,3,0.0417,1.4918e+02,6.5999e+01,2.55,3.8868e+01,144.72,9.4319e+00,99.14,0.1
1026,3,0.0414,1.4899e+02,6.5723e+01,2.54,3.8868e+01,144.81,9.4318e+00,99.14,0.1
1027,3,0.0412,1.4874e+02,6.5399e+01,2.53,3.8868e+01,144.73,9.4318e+00,99.14,0.1
1028,3,0.0409,1.4847e+02,6.5037e+01,2.52,3.8868e+01,144.77,9.4317e+00,99.14,0.1
1029,3,0.0407,1.4818e+02,6.4691e+01,2.52,3.8868e+01,144.68,9.4317e+00,99.14,0.1
1030,3,0.0405,1.4789e+02,6.4427e+01,2.52,3.8868e+01,144.70,9.4317e+00,99.14,0.1
1031,3,0.0404,1.4776e+02,6.4115e+01,2.50,3.8868e+01,144.64,9.4316e+00,99.14,0.1
1032,3,0.0401,1.4752e+02,6.3738e+01,2.49,3.8868e+01,144.75,9.4314e+00,99.14,0.1
1033,3,0.0399,1.4742e+02,6.3557e+01,2.48,3.8868e+01,144.71,9.4314e+00,99.14,0.1
1034,3,0.0398,1.4723e+02,6.3315e+01,2.48,3.8868e+01,144.74,9.4313e+00,99.14,0.1
1035,3,0.0396,1.4691e+02,6.3099e+01,2.49,3.8868e+01,144.64,9.4314e+00,99.14,0.1
1036,3,0.0393,1.4672e+02,6.2682e+01,2.47,3.8868e+01,144.69,9.4313e+00,99.14,0.1
1037,3,0.0391,1.4658e+02,6.2414e+01,2.46,3.8868e+01,144.65,9.4313e+00,99.14,0.1
1038,3,0.0390,1.4661e+02,6.2262e+01,2.44,3.8867e+01,144.75,9.4311e+00,99.14,0.1
1039,3,0.0387,1.4650e+02,6.1993e+01,2.43,3.8867e+01,144.71,9.4311e+00,99.14,0.1
1040,3,0.0385,1.4625e+02,6.1847e+01,2.45,3.8867e+01,144.67,9.4311e+00,99.14,0.1
1041,3,0.0383,1.4613e+02,6.1495e+01,2.43,3.8867e+01,144.67,9.4310e+00,99.13,0.1
1042,3,0.0381,1.4592e+02,6.1175e+01,2.42,3.8867e+01,144.71,9.4310e+00,99.13,0.1
1043,3,0.0380,1.4590e+02,6.1076e+01,2.41,3.8867e+01,144.67,9.4310e+00,99.13,0.1
1044,3,0.0380,1.4586e+02,6.1358e+01,2.44,3.8867e+01,144.65,9.4311e+00,99.14,0.1
1045,3,0.0380,1.4592e+02,6.1661e+01,2.47,3.8867e+01,144.60,9.4311e+00,99.14,0.1
1046,3,0.0379,1.4585e+02,6.1027e+01,2.42,3.8867e+01,144.66,9.4310e+00,99.13,0.1
1047,3,0.0377,1.4588e+02,6.0872e+01,2.41,3.8867e+01,144.67,9.4310e+00,99.13,0.1
1048,3,0.0377,1.4580e+02,6.0754e+01,2.40,3.8867e+01,144.72,9.4310e+00,99.13,0.1
1049,3,0.0376,1.4577e+02,6.0698e+01,2.40,3.8867e+01,144.67,9.4310e+00,99.13,0.1
1050,3,0.0375,1.4566e+02,6.0632e+01,2.40,3.8867e+01,144.75,9.4309e+00,99.13,0.1
1051,3,0.0374,1.4575e+02,6.0633e+01,2.40,3.8867e+01,144.72,9.4310e+00,99.13,0.1
1052,3,0.0374,1.4568e+02,6.0836e+01,2.43,3.8867e+01,144.62,9.4311e+00,99.14,0.1
1053,3,0.0374,1.4560e+02,6.0489e+01,2.40,3.8867e+01,144.73,9.4310e+00,99.13,0.1
1054,3,0.0372,1.4550e+02,6.0354e+01,2.40,3.8867e+01,144.64,9.4310e+00,99.13,0.1
1055,3,0.0372,1.4546e+02,6.0489e+01,2.41,3.8867e+01,144.69,9.4310e+00,99.13,0.1
1056,3,0.0371,1.4546e+02,6.0292e+01,2.39,3.8867e+01,144.74,9.4309e+00,99.13,0.1
1057,3,0.0372,1.4565e+02,6.0401e+01,2.40,3.8867e+01,144.68,9.4310e+00,99.13,0.1
1058,3,0.0371,1.4563e+02,6.0242e+01,2.39,3.8867e+01,144.71,9.4310e+00,99.13,0.1
1059,3,0.0370,1.4553e+02,6.0111e+01,2.38,3.8867e+01,144.72,9.4310e+00,99.13,0.1
1060,3,0.0369,1.4533e+02,6.0063e+01,2.39,3.8867e+01,144.70,9.4310e+00,99.13,0.1
1061,3,0.0369,1.4528e+02,6.0162e+01,2.40,3.8867e+01,144.70,9.4310e+00,99.13,0.1
1062,3,0.0369,1.4527e+02,6.0418e+01,2.43,3.8867e+01,144.63,9.4311e+00,99.14,0.1
1063,3,0.0369,1.4527e+02,5.9729e+01,2.37,3.8867e+01,144.76,9.4309e+00,99.13,0.1
1064,3,0.0369,1.4537e+02,5.9816e+01,2.38,3.8867e+01,144.68,9.4310e+00,99.13,0.1
1065,3,0.0368,1.4515e+02,5.9525e+01,2.36,3.8867e+01,144.77,9.4309e+00,99.13,0.1
1066,3,0.0367,1.4512e+02,5.9422e+01,2.35,3.8867e+01,144.74,9.4308e+00,99.13,0.1
1067,3,0.0367,1.4509e+02,5.9583e+01,2.37,3.8867e+01,144.78,9.4309e+00,99.13,0.1
1068,3,0.0366,1.4519e+02,5.9469e+01,2.36,3.8867e+01,144.73,9.4309e+00,99.13,0.1
1069,3,0.0366,1.4518e+02,5.9559e+01,2.37,3.8867e+01,144.75,9.4310e+00,99.13,0.1
1070,3,0.0365,1.4509e+02,5.9493e+01,2.37,3.8867e+01,144.73,9.4310e+00,99.13,0.1
1071,3,0.0365,1.4495e+02,5.9211e+01,2.36,3.8867e+01,144.73,9.4309e+00,99.13,0.1
1072,3,0.0364,1.4494e+02,5.9031e+01,2.35,3.8867e+01,144.74,9.4309e+00,99.13,0.1
1073,3,0.0364,1.4503e+02,5.9245e+01,2.36,3.8867e+01,144.72,9.4310e+00,99.13,0.1
1074,3,0.0364,1.4483e+02,5.9169e+01,2.37,3.8867e+01,144.73,9.4310e+00,99.13,0.1
1075,3,0.0363,1.4483e+02,5.9107e+01,2.37,3.8867e+01,144.70,9.4310e+00,99.13,0.1
1076,3,0.0363,1.4486e+02,5.9104e+01,2.36,3.8867e+01,144.73,9.4310e+00,99.13,0.1
1077,3,0.0364,1.4480e+02,5.8799e+01,2.34,3.8867e+01,144.76,9.4309e+00,99.13,0.1
1078,3,0.0364,1.4473e+02,5.8593e+01,2.33,3.8867e+01,144.78,9.4309e+00,99.13,0.1
1079,3,0.0362,1.4481e+02,5.8634e+01,2.33,3.8867e+01,144.78,9.4309e+00,99.13,0.1
1080,3,0.0362,1.4488e+02,5.9091e+01,2.37,3.8867e+01,144.68,9.4310e+00,99.13,0.1
